Название;Описание;Артикул;Поставщик;Ссылка;Цена Each;Цена Case
Suprapur* Potassium dihydrogen phosphate anhydrous 500g;POTASSIUM DIHYDR. PHOSPH ANHYD;EM1.05108.0500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.05108.0500;$1,451.00;$16,561.00
Suprapur* Sodium thiosulfate pentahydrate 500g;SODIUM THIOSULFATE PENTAHYDRAT;EM1.06509.0500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.06509.0500;Inquire for Price;Inquire for Price
Suprapur* Sodium dihydrogen phosphate anhydrous 50g;SODIUM DIHYDROGEN PHOSPHATE AN;EM1.06370.0050;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.06370.0050;$412.00;$38,159.00
Suprapur* Sodium carbonate anhydrous 50g;SODIUM CARBONATE ANHYD 99.999;EM1.06395.0050;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.06395.0050;$376.00;$35,222.00
Suprapur* Potassium dihydrogen phosphate anhydrous 50g;POTASSIUM DIHYDR. PHOSPH ANHYD;EM1.05108.0050;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.05108.0050;$422.00;$39,744.00
Suprapur* di-Sodium hydrogen phosphate anhydrous 100g;DI-SODIUM HYDROGEN PHOSPHATE A;EM1.06566.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.06566.0100;$851.00;$9,878.00
Suprapur* di-Potassium hydrogen phosphate anhydrous 100g;DI-POTASSIUM HYDROGEN PHOS. AN;EM1.05109.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.05109.0100;$643.00;$61,200.00
Suprapur* Di-Potassium Hydrogen Phosphate Anhydrous;DI-POTASSIUM HYDROGEN PHOS. AN;EM1.05109.0500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.05109.0500;$1,764.00;$20,391.00
Suprapur* di-Sodium hydrogen phosphate anhydrous 500g;DI-SODIUM HYDROGEN PHOSPHATE A;EM1.06566.0500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.06566.0500;$2,573.00;$10,289.00
Hydrochloric acid 30% 500mL;Hydrochloric acid 30% Suprapur*, Synonyms Hydrogen chloride solution, pH value: < - 1 (H₂O, 20 deg C), Boiling point: 90 deg C (1013 hPa), Density: 1.15 g/cm3 (20 deg C), Melting Point: -50 deg C, Size: 500mL;EM1.00318.0500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00318.0500;$271.00;Цена для Case не найдена
Ammonium Buffer Solution For Complexometry (Ammonium Chloride/Ammonia) PH = 10-11 Titripur*;TitriPUR® Ammonium Buffer Solution;EM1.09478.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09478.1000;$271.00;$1,591.00
Titripur* Nitric Acid 10 Mol/L;NITRIC ACID 10MOL/L TITRIPUR GRD 1L;EM1.00630.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00630.1000;$402.00;$2,278.00
Sulfuric Acid C(H2So4) = 2.5 Mol/L (5 N) Titripur* 1 litre;SULFURIC ACID 5N TITRIPUR GRADE 1L;EM4.80364.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM4.80364.1000;$85.00;$505.00
Hydrochloric Acid C(Hcl) = 3.571 Mol/L (1/0.28 N) Titripur*;HYDROCHLORIC ACID 1/0.28N TITRIPUR 10L;EM1.13134.9010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.13134.9010;$330.00;Цена для Case не найдена
Titripur* Hydrochloric Acid 1 Litre;C(HCl) = 2 mol/l (2 N);EM1.09063.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09063.1000;$67.00;$384.00
Titripur* Sulfuric Acid 1 Litre;C(H2SO4) = 0.5 mol/l (1 N);EM1.09072.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09072.1000;$239.00;$1,354.00
Titripur* Potassium Hydroxide Solution 1 Litre c(KOH) = 1 mol/l (1 N);SOLUTION POT HYD 1N TITRIPUR GRADE 1L;EM1.09108.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09108.1000;$92.00;$541.00
Titripur* Sulfuric Acid Plastic bottle 5 l;C(H2SO4) = 0.5 mol/l (1 N);EM1.09072.5000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09072.5000;$152.00;$300.00
Sulfuric Acid C(H2So4) = 2.5 Mol/L (5 N) Titripur* 25 Litre;SULFURIC ACID 5N TITRIPUR GRADE 25L;EM4.80364.9025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM4.80364.9025;$1,417.00;Цена для Case не найдена
Hydrochloric Acid C(Hcl) = 0.357 Mol/L (1/2.8 N) Titripur*;HYDROCHLORIC ACID 1/2.8N TITRIPUR 10L;EM1.13136.9010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.13136.9010;$420.00;Цена для Case не найдена
Titripur* Sulfuric Acid Titripac PE/Alu 10l;SULFURIC ACID TITRIPUR GRD TITRIPAC 10L;EM1.09074.9010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09074.9010;$194.00;Цена для Case не найдена
Titripur* Sulfuric Acid Titripac PE/Alu 4 l;C(H2SO4) = 0.25 mol/l (0.5 N);EM1.09073.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09073.4000;$237.29;$937.91
Titripur* Sulfuric Acid Titripac PE/Alu 10 l;SULFURIC ACID TITRIPUR GRD TITRIPAC 10L;EM1.09073.9010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09073.9010;$322.00;Цена для Case не найдена
Titripur* Sulfuric Acid 1 Litre;C(H2SO4) = 0.05 mol/l (0.1 N);EM1.09074.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09074.1000;$58.00;$333.00
Potassium Iodate Solution 0.1N Titri 1L;Potassium iodate solution, 0.1N Titripur, for 1000 ml, c(KIO3) = 1/60 mol/l (0.1 N) Titrisol, Density: 1.03 g/cm3 (20 degree C), pH value: 5.4 (H2O, 20 degree C), Storage class: 10 - 13 Other liquids and solids, Disposal: 22 Inorganic peroxides, Size: 1l;EM1.60335.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.60335.1000;$81.00;Цена для Case не найдена
Titripur* Sulfuric Acid 1 Litre;C(H2SO4) = 0.25 mol/l (0.5 N);EM1.09073.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09073.1000;$346.00;$2,071.00
Sulfuric Acid C(H2So4) = 2.5 Mol/L (5 N) Titripur* 25 Litre;SULFURIC ACID 5N TITRIPUR GRADE 25L;EM4.80364.9025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM4.80364.9025;$1,417.00;Цена для Case не найдена
Titripur* Sodium Arsenite Solution;SOLUTION SODIUM ARSENIC TITRIPUR GRD 1L;EM1.06277.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.06277.1000;$207.00;$1,224.00
Titripur* Sulfuric Acid Titripac PE/Alu 4 l;C(H2SO4) = 0.05 mol/l (0.1 N);EM1.09074.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09074.4000;$331.00;$1,295.00
Titripur* Barium Perchlorate Solution In 2-Propanol/Water (80/20);SOLUTION BA PERCHLORATE TITRIPUR GRD 1L;EM1.09086.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09086.1000;$265.00;$1,571.00
Titripur* Sodium Hydroxide Solution 1 Litre c(NaOH) = 2 mol/l (2 N);SOLUTION SODIUM HYD 2N TITRIPUR GRD 1L;EM1.09136.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09136.1000;$104.00;$624.00
Sodium Hydroxide Solution C(Naoh) = 4 Mol/L (4 N) Titripur*;SOLUTION SODIUM HYD 4N TITRIPUR GRD 5L;EM1.11584.5000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.11584.5000;$266.00;$518.00
Silver Nitrate Solution C(Agno3) = 0.05 Mol/L (0.05 N) Titripur*;SOLUTION SLVR NTRT 0.05N TITRIPUR GRD 1L;EM1.11718.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.11718.1000;$508.00;$2,973.00
Titripur* Silver Nitrate Solution 1 Litre c(AgNO3) = 0.1 mol/l (0.1 N);SOLUTION SLVR NTRT 0.1N TITRIPUR GRD 1L;EM1.09081.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09081.1000;$607.00;$3,563.00
Titripur* Hydrochloric Acid 1 Litre;C(HCl) = 0.5 mol/l (0.5 N);EM1.09058.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09058.1000;$54.00;$317.00
Titripur* Wijs Solution For Determination Of The Iodine Number;For determination of the iodine number c(ICl) = 0.1 mol/l;EM1.09163.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09163.1000;$189.00;$1,116.00
Titripur* Sodium Hydroxide Solution 10 litre c(NaOH) = 0.5 mol/l (0.5 N);SOLUTION SODIUM HYD .5N TITRIPUR GRD 10L;EM1.09138.9010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09138.9010;$168.00;Цена для Case не найдена
Titripur* Sodium Hydroxide Solution 1 Litre;SOLUTION SOD HYDROXIDE TITRIPUR GRD 1L;EM1.05595.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.05595.1000;$30.00;$177.00
Titripur* Hydrochloric Acid 1 Litre;C(HCl) = 0.1 mol/l (0.1 N);EM1.09060.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09060.1000;$32.00;$190.00
Titripur* Titriplex Iv Solution For Metal Titration;SOLUTION TITRIPLEX IV TITRIPUR GRD 1L;EM1.08447.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.08447.1000;$97.00;$568.00
Titripur* Hydrochloric Acid Plastic bottle 5 l;C(HCl) = 1 mol/l (1 N);EM1.09057.5000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09057.5000;$104.00;$413.00
Titripur* Sodium Hydroxide Solution 4 litre;SOLUTION SODIUM HYD 0.5N TITRIPUR GRD 4L;EM1.09138.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09138.4000;$118.00;$464.00
Titripur* Sodium Hydroxide Solution 4 litre;SOLUTION SODIUM HYD 0.5N TITRIPUR GRD 4L;EM1.09138.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09138.4000;$118.00;$464.00
Titripur* Sodium Hydroxide Solution 500ml;SOLUTION SODIUM HYD TITRIPUR GRD 500ML;EM1.09142.0500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09142.0500;$67.00;$776.00
Hyamine 1622-Solution For The Determination Of Anionic Tensides 0.004 Mol/L Titripur*;SOLUTION HYAMINE 1622 TITRIPUR GRD 1L;EM1.15480.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.15480.1000;$153.00;$900.00
Titripur* Hydrochloric Acid 2.5 Litre;HYDROCHLORIC ACID 1N TITRIPUR GRD 2.5L;EM1.09057.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09057.2500;$120.00;$468.00
Titripur* Sodium Hydroxide Solution 1 Litre c(NaOH) = 0.2 mol/l (0.2 N);SOLUTION SODIUM HYD 0.2N TITRIPUR GRD 1L;EM1.09140.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09140.1000;$116.00;$676.00
Titripur* Sodium Hydroxide Solution 1 Litre c(NaOH) = 0.25 mol/l (0.25 N);SOLUTION SODIUM HYD .25N TITRIPUR GRD 1L;EM1.09139.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09139.1000;$59.00;$345.00
Titripur* Hydrochloric Acid Plastic container 25 l;C(HCl) = 0.1 mol/l (0.1 N);EM1.09060.9025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09060.9025;$1,235.00;Цена для Case не найдена
Titripur* Zinc Sulfate Solution;SOLUTION ZINC SULFATE TITRIPUR GRD 1L;EM1.08879.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.08879.1000;$160.00;$933.00
Titripur* Wijs Solution For Determination Of The Iodine Number;For determination of the iodine number c(ICl) = 0.1 mol/l;EM1.09163.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09163.2500;$809.00;$3,190.00
Titripur* Hydrochloric Acid Plastic bottle 5 l;C(HCl) = 0.1 mol/l (0.1 N);EM1.09060.5000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09060.5000;$350.00;$1,369.00
Titripur* Sodium Hydroxide Solution 10litre;SOLUTION SODIUM HYD.25N TITRIPUR GRD 10L;EM1.09139.9010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09139.9010;$166.00;Цена для Case не найдена
Titripur* Hydrochloric Acid 1 Litre;C(HCl) = 1 mol/l (1 N);EM1.09057.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09057.1000;$59.00;$349.00
Titripur* Potassium Hydroxide Solution In Isopropanol Acc. To Din 51558 Part 1;SOLUTION POT HYD IN IPA ACC TITRIPUR 1L;EM1.05544.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.05544.1000;$148.00;$870.00
Titripur* Potassium Hydroxide Solution 1 Litre (max. 0.00004 % Ca) c(KOH) = 1 mol/l (1 N);SOLUTION POT HYD 1N TITRIPUR GRADE 1L;EM1.09107.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09107.1000;$55.00;$325.00
Titripur* Sodium Hydroxide Solution 25 litre c(NaOH) = 2 mol/l (2 N);SOLUTION SODIUM HYD 2N TITRIPUR GRD 25L;EM1.09136.9025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09136.9025;$1,104.00;Цена для Case не найдена
Titripur* Silver Nitrate Solution;SOLUTION SLVR NTRT .1N TITRIPUR GRD 2.5L;EM1.09081.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09081.2500;$1,171.00;$4,517.00
Potassium Hydroxide Solution C(Koh) = 0.5 Mol/L (0.5 N) Titripur*;SOLUTION POT HYD 0.5N TITRIPUR GRD 5L;EM1.11586.5000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.11586.5000;$290.00;$575.00
Titripur* Cerium(Iv) Sulfate Solution;SOLUTION CER(IV) SULFATE TITRIPUR GRD 1L;EM1.09092.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09092.1000;$424.00;$2,484.00
Titripur* Hydrochloric Acid 1 Litre;C(HCl) = 1 mol/l (1 N);EM1.09057.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09057.1000;$59.00;$349.00
Titripur* Potassium Hydroxide Solution 1 Litre (max. 0.00004 % Ca) c(KOH) = 1 mol/l (1 N);SOLUTION POT HYD 1N TITRIPUR GRADE 1L;EM1.09107.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09107.1000;$55.00;$325.00
Titripur* Potassium Hydroxide Solution In Isopropanol Acc. To Din 51558 Part 1;SOLUTION POT HYD IN IPA ACC TITRIPUR 1L;EM1.05544.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.05544.1000;$148.00;$870.00
Barium Chloride Solution 0.1Ntitripur 1L;Barium chloride solution, 0.1N, Density: 1.18 g/cm3 (20 degree C), pH value: 4.3 (H2O, 20 degree C), for 1000 ml, c(BaCl2) = 0.05 mol/l (0.1 N) Titrisol, Storage class: 6.1 D Non combustible, acute toxicity cat. 3 / toxic or substances with effects, size: 1l;EM1.60325.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.60325.1000;$86.00;Цена для Case не найдена
Titripur* Ammonium Thiocyanate Solution;SOLUTION AMM THIOCYANATE TITRIPUR GRD 1L;EM1.09079.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09079.1000;$85.00;$491.00
Titripur* Hydrochloric Acid Plastic container 25 l;C(HCl) = 1 mol/l (1 N);EM1.09057.9025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09057.9025;$777.00;Цена для Case не найдена
Titripur* Potassium Hydroxide Solution 1 Litre c(KOH) = 0.1 mol/l (0.1 N);SOLUTION POT HYD 0.1N TITRIPUR GRADE 1L;EM1.09112.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09112.1000;$118.00;$693.00
Titripur* Sodium Hydroxide Solution 1 Litre c(NaOH) = 0.5 mol/l (0.5 N);SOLUTION SODIUM HYD 0.5N TITRIPUR GRD 1L;EM1.09138.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09138.1000;$78.00;$455.00
Titripur* Sodium Hydroxide Solution 2.5 Litre;SOLUTION SODIUM HYD 1N TITRIPUR GRD 2.5L;EM1.09137.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09137.2500;$93.00;$368.00
Titripur* Sodium Hydroxide Solution 1 Litre (NaOH) = 1 mol/l (1 N);SOLUTION SODIUM HYD 1N TITRIPUR GRD 1L;EM1.09137.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09137.1000;$154.00;$208.00
Titripur* Sodium Hydroxide Solution 5 litre;SOLUTION SODIUM HYD 0.1N TITRIPUR GRD 5L;EM1.09141.5000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09141.5000;$105.00;$416.00
Titripur* Sodium Hydroxide Solution 1 Litre c(NaOH) = 0.1 mol/l (0.1 N);SOLUTION SODIUM HYD 0.1N TITRIPUR GRD 1L;EM1.09141.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09141.1000;$148.00;$868.00
Titripur* Sodium Thiosulfate Solution;SOLUTION SODIUM THIO .1N TITRIPUR GRD 1L;EM1.09147.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09147.1000;$88.00;$522.00
Titripur* Sodium Hydroxide Solution 25litre;SOLUTION SODIUM HYD 1N TITRIPUR GRD 25L;EM1.09137.9025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09137.9025;$684.00;Цена для Case не найдена
Titripur* Sodium Hydroxide Solution 5 litre;SOLUTION SODIUM HYD 0.1N TITRIPUR GRD 5L;EM1.09141.5000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09141.5000;$105.00;$416.00
Titripur* Sodium Hydroxide Solution 25litre;SOLUTION SODIUM HYD 1N TITRIPUR GRD 25L;EM1.09137.9025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09137.9025;$684.00;Цена для Case не найдена
Titripur* Hydrochloric Acid In 2-Propanol Acc. To Din 51558 Part 1;HYDROCHLORIC ACID IN PROPANAL 1L;EM1.00326.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00326.1000;$354.00;$2,072.00
Potassium Hydroxide Solution in Methanol C(KOH) = 2. 0 Mol/L (2 N) Titripur* 2. 5L;POTASSIUM HYDROXIDE SOL (2.5L);EM1.11787.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.11787.2500;$606.00;$2,298.00
Potassium Hydroxide Solution in Methanol C(Koh) = 0. 5 Mol/L (0. 5 N) Titripur* 1L;POTASSIUM HYDROXIDE SOLUT (1L);EM1.09351.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09351.1000;$181.00;$1,037.00
Titripur* Trifluoromethanesulfonic Acid In Anhydrous Acetic Acid;TRIFLUOROMETHANESULFONIC ACID;EM1.08450.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.08450.1000;$162.00;$958.00
Tetramethylammonium Hydroxide Solution in 2-Propanol/Methanol;C(C4H13No)=0. 1 Mol/L (0. 1 N) Titripur*1L;EM1.08124.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.08124.1000;$282.00;$1,674.00
Sulfuric Acid C(H2So4) = 0.5 Mol/L (1 N) Titripur* 10L;SULFURIC ACID MOL/L (1 N) TITR;EM1.09072.9010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09072.9010;$343.00;Цена для Case не найдена
Sulfuric Acid C(H2So4) = 0.5 Mol/L (1 N) Titripur* 4L;SULFURIC ACID 0.5 MOL/L (1 N);EM1.09072.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09072.4000;$315.00;$1,201.00
Silver Nitrate Solution (0.1N) 4L Titripac 4L;SILVER NITRATE SOL (0.1N) 4L T;EM1.09081.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09081.4000;$831.00;$3,272.00
Silver Nitrate Solution C(Agno3);SILVER NITRAT SLTN CAGNO3 10L;EM1.09081.9010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09081.9010;$2,995.00;Цена для Case не найдена
Titripur* Potassium Hydroxide Solution In Ethanol 2.5 Litre c(KOH) = 0.1 mol/l (0.1 N);POTASSIUM HYDROXIDE IN ETOH 0.1N 2.5L;EM1.09115.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09115.2500;$328.00;$1,295.00
Hydrochloric Acid Solution (1.0N) 4L Titripac 4L;HYDROCHLORIC ACID (1.0N) 4L TI;EM1.09057.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09057.4000;$329.00;$1,311.00
Sodium hydroxide solution;Sodium hydroxide solution, c(NaOH) = 1 mol/l (1 N), Grade: Reagent Ph Eur,Reagent USP, Form: liquid, Storage: +15DegC to +25DegC, Packaging: Plastic bottle, Size: 1l;EM1.09137.1003;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09137.1003;$56.00;Цена для Case не найдена
Hydrochloric Acid C(Hcl) = 1 Mol/L (1 N);HYDROCHLORIC ACID CHCL 1N 10L;EM1.09057.9010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09057.9010;$321.00;Цена для Case не найдена
Hydrochloric Acid Solution (0.1N) 4L Titripac 4L;HYDROCHLORIC ACID (0.1N) 4L TI;EM1.09060.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09060.4000;$256.00;$1,021.00
Titripur* Potassium Hydroxide Solution In Ethanol 2.5 Litre c(KOH) = 0.1 mol/l (0.1 N);POTASSIUM HYDROXIDE IN ETOH 0.1N 2.5L;EM1.09115.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09115.2500;$328.00;$1,295.00
Hydrochloric Acid Solution (0.1N) 4L Titripac 4L;HYDROCHLORIC ACID (0.1N) 4L TI;EM1.09060.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09060.4000;$256.00;$1,021.00
Titripur* Potassium Hydroxide Solution In Ethanol 1 Litre c(KOH) = 0.5 mol/l (0.5 N);POTASSIUM HYDROXIDE IN ETOH 0.5N 1L;EM1.09114.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09114.1000;$201.00;$1,192.00
Perchloric acid;Perchloric acid, in anhydrous acetic acid, for titrations in non-aqueous media c(HClO4) = 0.1 mol/l (0.1 N), Grade: Reagent Ph Eur,Reagent USP, Packaging: Glass bottle, Form: liquid, Storage: +15DegC to +25DegC, Size: 1l;EM1.09065.1003;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09065.1003;$99.00;Цена для Case не найдена
Hydrochloric Acid C(Hcl);HYDROCHLORIC ACID C(HCL) 10L;EM1.09060.9010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09060.9010;$183.00;Цена для Case не найдена
Titripur* Potassium Hydroxide Solution In Ethanol 1 Litre c(KOH) = 0.1 mol/l (0.1 N);POTASSIUM HYDROXIDE IN ETOH 0.1N 1L;EM1.09115.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09115.1000;$186.00;$1,104.00
Titripur* Copper Sulfate Solution;COPPER SULFATE SOLUTION C(CUSO;EM1.02784.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.02784.1000;$135.00;$797.00
Titripur* Perchloric Acid In Anhydrous Acetic Acid, For Titrations In Non-Aqueous Media;PERCHLORIC ACID IN ANHYDROUS A;EM1.09065.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09065.1000;$280.00;$1,653.00
Potassium hydroxide solution in ethanol;Potassium hydroxide solution in ethanol, c(KOH) = 0.5 mol/l (0.5 N), ph value 14, Grade: Reagent Ph Eur,Reagent USP, Packaging: Glass bottle, Form: liquid, Storage: +15DegC to +25DegC, Size: 1l;EM1.09114.1003;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09114.1003;$86.00;Цена для Case не найдена
Sodium hydroxide solution;Sodium hydroxide solution, c(NaOH) = 0.1 mol/l (0.1 N), Grade: Reagent Ph Eur, Form: liquid, Storage: +15DegC to +25DegC, Packaging: Plastic bottle, Size: 1l;EM1.09141.1003;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09141.1003;$54.00;Цена для Case не найдена
Sodium Hydroxide Solution (0.1N) 4L Titripac 4L;SODIUM HYDROXIDE (0.1N) 4L TIT;EM1.09141.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09141.4000;$128.00;$509.00
Sodium Hydroxide Solution (1.0N) 4L Titripac 4L;SODIUM HYDROXIDE (1.0N) 4L TIT;EM1.09137.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09137.4000;$284.00;$1,135.00
Sodium Hydroxide Solution;SODIUM HYDROXIDE SOLUTION 10L;EM1.09141.9010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09141.9010;$164.00;Цена для Case не найдена
